missed_payments,transaction_dayofweek,age,monthly_income,purchase_amount,repayment_delay_days,debt_to_income_ratio,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,default_flag
0,2,48,25009.4,4834.52,0,0.1933081161483282,0,0,1,0,0,0,0,1,0,1
1,5,56,68529.5,5000.0,13,0.0729612794489964,1,0,0,0,0,1,0,0,0,0
1,5,23,40443.3,5000.0,7,0.1236298719441786,1,0,0,0,0,0,0,0,1,0
0,3,33,9556.27,100.0,0,0.0104643338875942,0,1,0,0,0,0,1,0,0,0
2,6,28,15766.64,4728.68,11,0.2999167863286027,0,0,1,0,1,0,0,0,0,1
1,1,33,14148.71,5000.0,9,0.3533891075582155,0,0,1,0,1,0,0,0,0,1
1,4,42,12135.64,3917.52,12,0.3228111578787769,0,0,0,1,0,1,0,0,0,1
2,4,20,5878.09,2890.99,18,0.4918247253784817,0,0,0,1,1,0,0,0,0,1
0,5,52,17717.67,5000.0,0,0.2822041498684646,0,0,1,0,0,0,0,0,1,1
1,2,22,13739.3,5000.0,15,0.3639195592206299,0,0,1,0,0,0,0,1,0,0
1,3,30,7786.21,3524.09,13,0.4526065955066714,0,0,1,0,0,1,0,0,0,1
1,1,55,47515.0,5000.0,12,0.1052299273913501,1,0,0,0,0,0,0,0,1,1
0,5,43,73404.37,5000.0,0,0.0681158356103322,0,1,0,0,0,1,0,0,0,0
0,3,56,12086.95,1151.51,0,0.0952688643537037,0,0,0,1,0,0,1,0,0,1
0,2,26,18070.73,5000.0,2,0.2766905376816542,0,0,0,1,0,1,0,0,0,0
1,5,41,24200.05,5000.0,8,0.2066111433654062,0,0,1,0,0,0,0,0,1,0
0,6,24,60605.61,5000.0,0,0.0825006133920605,0,0,0,1,0,0,0,0,1,0
4,0,18,47436.91,4848.83,16,0.1022163964727044,0,1,0,0,0,0,0,1,0,1
0,4,45,43705.69,5000.0,0,0.114401580206147,1,0,0,0,1,0,0,0,0,0
0,3,33,17560.6,3422.55,2,0.1948993770144528,0,0,1,0,0,0,0,0,1,0
2,4,26,43936.46,2003.11,18,0.0455910649151069,1,0,0,0,0,1,0,0,0,0
1,2,52,41724.95,5000.0,13,0.1198323784689975,0,1,0,0,1,0,0,0,0,1
1,3,31,8777.29,3907.42,16,0.4451738520659565,0,0,1,0,0,0,0,0,1,1
1,0,45,17853.82,5000.0,10,0.280052112097019,0,0,1,0,0,0,0,1,0,0
1,3,23,14691.07,3454.48,16,0.2351414839082517,1,0,0,0,0,0,0,1,0,0
1,5,48,8706.53,3263.38,19,0.3748198191472377,0,0,1,0,0,1,0,0,0,1
0,1,26,49550.09,5000.0,3,0.1009079902781205,1,0,0,0,1,0,0,0,0,0
0,3,29,15933.99,2163.63,1,0.135787081578437,0,1,0,0,0,0,0,1,0,0
1,3,28,61817.01,5000.0,8,0.0808838861666069,1,0,0,0,0,0,1,0,0,0
2,6,33,36863.12,2522.62,5,0.0684320806269246,1,0,0,0,0,0,0,1,0,1
2,1,50,79008.55,5000.0,13,0.0632842901179682,1,0,0,0,0,0,0,1,0,0
1,4,20,6601.32,1220.2,11,0.1848418195148849,0,0,0,1,1,0,0,0,0,1
2,1,48,25710.34,5000.0,7,0.194474285443133,1,0,0,0,1,0,0,0,0,1
2,5,49,11802.5,3994.4,9,0.3384367718703664,0,0,0,1,0,0,0,0,1,0
0,5,54,83817.52,5000.0,4,0.0596533994324814,0,1,0,0,0,0,1,0,0,0
0,2,33,38438.76,2771.36,0,0.0720980593546722,0,1,0,0,1,0,0,0,0,1
2,2,49,61430.5,5000.0,16,0.0813927934820651,1,0,0,0,0,1,0,0,0,0
1,0,38,8093.7,3088.95,8,0.3816486897216353,0,0,0,1,0,0,1,0,0,1
0,6,53,21322.23,1532.25,4,0.071861620477783,0,0,1,0,0,1,0,0,0,1
0,3,43,24276.26,4535.31,3,0.1868207870569849,0,0,1,0,0,0,1,0,0,0
2,3,29,90597.45,5000.0,10,0.0551891913072608,0,1,0,0,1,0,0,0,0,0
0,3,34,68188.66,5000.0,4,0.0733259753161302,1,0,0,0,0,1,0,0,0,0
1,1,46,81052.68,5000.0,6,0.061688274835576,1,0,0,0,0,0,0,0,1,0
0,2,57,10758.74,3305.67,2,0.3072543810892353,0,0,0,1,0,0,0,1,0,0
1,5,49,60961.77,5000.0,6,0.0820186159292947,1,0,0,0,0,0,0,0,1,0
0,4,53,27684.69,5000.0,4,0.1806052370461796,0,0,1,0,1,0,0,0,0,1
1,4,21,29657.9,5000.0,5,0.1685891448821393,1,0,0,0,0,0,0,0,1,0
0,6,32,83917.97,5000.0,6,0.0595819941783625,0,1,0,0,0,0,0,1,0,0
1,4,35,15043.81,4845.96,13,0.3221231855494054,0,0,1,0,0,0,0,1,0,1
0,2,48,95119.75,5000.0,0,0.0525653189794969,0,1,0,0,0,0,1,0,0,0
0,5,30,46696.54,5000.0,4,0.1070743142853838,1,0,0,0,0,1,0,0,0,0
0,3,28,58883.42,5000.0,0,0.0849135461221512,0,1,0,0,0,0,1,0,0,1
1,3,35,12882.47,4808.84,9,0.3732855578161642,0,0,0,1,0,1,0,0,0,0
1,2,35,47479.17,5000.0,1,0.1053093388111039,1,0,0,0,0,0,0,1,0,0
1,0,32,61346.86,5000.0,12,0.0815037640068293,0,1,0,0,1,0,0,0,0,0
1,2,58,32476.3,5000.0,10,0.1539584250668949,1,0,0,0,0,1,0,0,0,0
2,0,24,7574.12,3076.96,16,0.4062465342508436,0,0,1,0,1,0,0,0,0,1
1,3,56,41302.27,5000.0,19,0.1210587214697884,1,0,0,0,1,0,0,0,0,1
0,5,21,10850.31,3230.85,1,0.2977656859573597,0,0,1,0,0,1,0,0,0,1
1,1,59,30040.84,5000.0,10,0.1664400862292798,0,1,0,0,0,1,0,0,0,1
2,0,59,56325.8,5000.0,19,0.0887692673694825,0,1,0,0,1,0,0,0,0,0
3,2,35,60287.07,5000.0,11,0.082936523536473,1,0,0,0,0,0,0,0,1,0
0,6,35,36136.43,5000.0,0,0.138364525770808,1,0,0,0,0,0,1,0,0,0
3,4,19,5614.31,3000.89,15,0.5345073570928573,0,0,1,0,1,0,0,0,0,1
2,0,29,47583.03,5000.0,9,0.1050794789655051,1,0,0,0,0,0,1,0,0,0
1,0,27,12993.44,1667.01,15,0.1282962787375783,0,0,0,1,0,0,0,1,0,0
1,4,30,36928.1,4252.56,19,0.1151578337363688,0,1,0,0,0,0,0,1,0,1
0,3,49,6656.54,696.42,1,0.1046219206975395,0,0,0,1,0,0,0,0,1,1
0,6,50,11975.75,1234.26,0,0.1030632736989332,0,0,1,0,0,0,1,0,0,0
0,5,28,54149.02,5000.0,1,0.0923377745340543,1,0,0,0,0,0,0,0,1,0
0,6,50,84782.89,5000.0,5,0.0589741633011094,1,0,0,0,0,0,1,0,0,0
1,1,41,8290.1,1827.15,9,0.2204014426846479,0,0,0,1,0,0,1,0,0,1
3,0,26,59710.42,5000.0,13,0.0837374783161799,0,1,0,0,0,0,0,1,0,1
1,2,25,25233.42,5000.0,17,0.1981499138840474,1,0,0,0,0,0,0,0,1,0
0,0,43,71740.48,5000.0,2,0.0696956585737926,0,1,0,0,1,0,0,0,0,0
1,5,19,8183.56,1699.56,9,0.207679787280841,0,0,0,1,0,1,0,0,0,0
0,3,33,17342.64,4722.23,3,0.2722901472901473,1,0,0,0,0,0,0,1,0,0
1,3,30,48637.69,5000.0,14,0.1028009348305809,1,0,0,0,0,1,0,0,0,0
2,0,26,103880.87,5000.0,20,0.0481320574230847,0,1,0,0,1,0,0,0,0,0
0,0,35,5977.95,2143.26,1,0.3585275888891677,0,0,0,1,0,0,1,0,0,0
0,2,54,44336.4,5000.0,1,0.1127741539682969,1,0,0,0,0,1,0,0,0,0
0,6,36,11034.73,2893.48,5,0.2622157497283576,0,0,0,1,0,0,0,0,1,1
3,6,58,11854.36,5000.0,16,0.4217857395928586,0,0,1,0,0,0,0,0,1,1
1,4,21,44835.54,5000.0,8,0.1115186746942269,0,1,0,0,0,1,0,0,0,0
0,4,19,55458.27,5000.0,1,0.0901578790683517,0,1,0,0,1,0,0,0,0,0
1,1,47,64422.54,5000.0,9,0.0776125871472934,0,1,0,0,0,1,0,0,0,0
0,2,40,44339.81,5000.0,0,0.1127654809526698,1,0,0,0,1,0,0,0,0,1
0,4,41,68231.62,5000.0,0,0.0732798078075824,1,0,0,0,0,0,0,1,0,0
2,5,26,47348.33,5000.0,21,0.1056003453553694,0,1,0,0,0,0,0,0,1,0
0,2,34,11529.23,3139.93,0,0.2723451609517721,0,0,0,1,0,0,0,0,1,1
0,0,46,81418.77,5000.0,0,0.0614109007050831,1,0,0,0,1,0,0,0,0,0
0,3,43,73756.54,5000.0,6,0.0677905986370835,1,0,0,0,0,0,0,1,0,0
0,2,22,40587.43,5000.0,0,0.1231908499749799,0,1,0,0,1,0,0,0,0,0
0,0,26,14162.06,4661.02,0,0.3291201986151733,0,0,1,0,1,0,0,0,0,0
2,4,39,12368.9,3648.99,9,0.2950132994849986,0,0,0,1,0,0,1,0,0,1
1,4,29,82339.4,5000.0,11,0.0607242705193382,0,1,0,0,1,0,0,0,0,0
0,0,57,67707.2,5000.0,2,0.07384738993785,0,1,0,0,0,0,0,0,1,0
0,3,48,15180.04,5000.0,3,0.3293798962321574,0,0,0,1,0,0,0,1,0,1
0,2,36,14127.27,2157.02,2,0.1526848428606517,0,0,0,1,0,0,1,0,0,1
0,2,20,10809.44,100.0,0,0.0092511730487425,0,0,1,0,1,0,0,0,0,0
0,3,49,12535.85,3025.7,0,0.2413637687113358,0,0,0,1,0,0,0,0,1,1
2,2,41,55299.16,5000.0,14,0.0904172866278619,0,1,0,0,0,0,1,0,0,0
0,6,29,10044.83,3346.08,2,0.3331146470373316,0,0,0,1,1,0,0,0,0,1
2,3,39,6301.42,1567.67,15,0.2487804336165499,0,0,0,1,0,1,0,0,0,1
2,3,46,13266.86,5000.0,16,0.3768789299050415,0,0,0,1,0,0,1,0,0,1
1,6,51,7547.63,3285.86,9,0.4353499045395707,0,0,0,1,0,0,0,0,1,1
0,4,29,71627.42,5000.0,0,0.0698056693930899,0,1,0,0,0,0,0,1,0,0
0,4,33,32134.38,5000.0,3,0.1555965915633038,0,1,0,0,0,0,1,0,0,1
1,6,23,7662.15,1881.1,11,0.2455055043297246,0,0,1,0,0,0,0,0,1,1
1,1,40,68822.18,5000.0,9,0.0726509971058748,1,0,0,0,0,0,0,0,1,0
1,2,44,70273.31,5000.0,13,0.071150768335802,0,1,0,0,1,0,0,0,0,0
0,1,25,52392.8,5000.0,2,0.0954329602540807,0,1,0,0,0,0,0,0,1,1
0,3,40,6089.58,2126.03,3,0.3491258838869019,0,0,1,0,0,0,0,1,0,0
0,3,34,18805.68,4555.0,5,0.2422140544771579,0,0,0,1,0,0,0,0,1,1
2,4,45,69315.79,5000.0,19,0.0721336365061986,1,0,0,0,0,0,1,0,0,1
1,5,18,62052.9,5000.0,5,0.0805764114167105,0,1,0,0,1,0,0,0,0,0
0,5,38,11733.92,881.84,2,0.0751530605287917,0,0,0,1,0,0,0,0,1,1
1,2,50,56904.73,5000.0,7,0.0878661580504819,0,1,0,0,0,1,0,0,0,0
1,6,57,15364.52,4568.05,10,0.2973115984098429,0,0,0,1,0,0,1,0,0,0
2,3,31,9104.75,4279.47,11,0.4700260852851534,0,0,0,1,0,1,0,0,0,0
0,4,20,5508.74,2077.78,5,0.3771788103994743,0,0,0,1,1,0,0,0,0,0
2,0,28,13310.23,2609.33,13,0.1960394373350422,0,0,0,1,0,0,0,1,0,1
0,5,59,58233.56,5000.0,0,0.0858611426126103,0,1,0,0,0,0,0,1,0,0
0,4,50,16376.77,3903.6,0,0.2383620213265497,0,0,1,0,0,0,1,0,0,0
0,3,39,18971.83,5000.0,4,0.2635486402735002,0,0,1,0,0,1,0,0,0,0
0,3,53,49206.83,5000.0,3,0.1016119103791079,0,1,0,0,0,1,0,0,0,0
1,2,39,96592.4,5000.0,4,0.0517639068912254,0,1,0,0,0,0,0,1,0,0
0,5,50,22897.21,5000.0,0,0.2183672159184459,0,0,1,0,0,0,0,1,0,1
1,0,51,47854.69,5000.0,10,0.1044829670822232,0,1,0,0,0,0,0,1,0,1
1,6,54,51607.01,5000.0,23,0.096886062571732,1,0,0,0,0,0,0,0,1,0
1,5,18,5000.0,100.0,10,0.02,0,0,0,1,0,0,0,0,1,0
0,4,43,15815.95,5000.0,0,0.3161365583477439,0,0,1,0,0,0,1,0,0,0
1,5,32,6327.58,2188.24,13,0.345825734324971,0,0,0,1,0,0,1,0,0,1
2,3,39,9843.5,2625.7,18,0.2667445522425966,0,0,0,1,0,1,0,0,0,1
1,4,50,79940.98,5000.0,14,0.0625461434173061,1,0,0,0,0,0,0,0,1,0
1,5,43,66336.48,5000.0,20,0.0753733089244409,1,0,0,0,0,1,0,0,0,0
0,1,22,45430.45,5000.0,2,0.1100583419270555,1,0,0,0,0,0,0,0,1,0
0,1,32,9689.97,3450.69,2,0.3561094616392001,0,0,0,1,0,0,0,0,1,0
3,0,52,6929.51,2165.97,15,0.3125718845921284,0,0,0,1,0,0,1,0,0,1
0,3,32,52301.72,2269.64,0,0.0433951311735063,1,0,0,0,0,0,0,1,0,0
0,6,20,63059.31,5000.0,0,0.0792904330859313,0,1,0,0,0,1,0,0,0,0
2,5,39,30445.9,5000.0,9,0.1642257249744629,1,0,0,0,0,0,0,1,0,1
1,1,32,21953.87,5000.0,9,0.2277502781969648,1,0,0,0,0,0,0,0,1,0
0,2,43,57000.1,5000.0,3,0.0877191443523783,1,0,0,0,1,0,0,0,0,0
1,0,24,39945.89,5000.0,14,0.1251693228014196,1,0,0,0,0,1,0,0,0,0
0,1,49,20059.2,5000.0,2,0.2492621839355507,0,1,0,0,0,0,0,0,1,0
0,3,23,63417.55,5000.0,0,0.0788425286060404,0,1,0,0,0,0,1,0,0,0
1,5,44,19622.35,5000.0,12,0.2548114777282028,0,0,0,1,0,1,0,0,0,0
1,4,42,56038.14,2054.93,9,0.0366702035435151,0,1,0,0,0,0,0,1,0,0
2,5,29,44053.22,5000.0,20,0.1134990813384356,0,1,0,0,0,0,0,1,0,1
2,4,26,54712.57,5000.0,8,0.0913866776866815,0,1,0,0,0,1,0,0,0,0
1,2,20,28136.22,2279.8,6,0.0810272310921652,1,0,0,0,0,0,0,0,1,1
1,5,56,86577.73,5000.0,9,0.05775157191116,1,0,0,0,0,0,0,1,0,0
1,2,50,9250.79,3836.92,17,0.4147667388406827,0,0,1,0,0,1,0,0,0,1
2,2,18,8052.38,4049.7,14,0.50291963369836,0,0,1,0,0,0,1,0,0,0
1,5,38,58789.26,5000.0,19,0.0850495481657704,1,0,0,0,0,1,0,0,0,1
0,5,27,52063.49,5000.0,2,0.0960365891721818,0,1,0,0,0,0,0,1,0,0
1,6,46,14601.91,100.0,7,0.0068484191451666,0,0,1,0,1,0,0,0,0,1
0,3,55,77698.02,5000.0,1,0.0643517042004416,0,1,0,0,0,0,1,0,0,0
1,5,21,5000.0,2403.72,8,0.4807439999999999,0,0,0,1,1,0,0,0,0,1
1,5,42,13451.7,3411.43,18,0.2536058639428473,0,0,1,0,0,0,1,0,0,1
1,4,35,54012.76,5000.0,8,0.0925707184746715,1,0,0,0,0,1,0,0,0,1
0,0,23,48216.58,5000.0,2,0.1036987691785688,0,1,0,0,0,0,0,1,0,0
1,3,51,74960.07,5000.0,9,0.0667021789067165,1,0,0,0,0,1,0,0,0,0
1,4,50,94184.02,5000.0,6,0.0530875619876917,0,1,0,0,0,0,0,1,0,0
0,0,25,84389.48,5000.0,0,0.0592490912374386,0,1,0,0,0,1,0,0,0,0
0,0,58,16785.65,5000.0,0,0.2978734812175876,0,0,1,0,0,0,1,0,0,0
2,5,50,76799.62,5000.0,14,0.0651044887982518,1,0,0,0,1,0,0,0,0,0
0,2,21,29100.85,5000.0,1,0.1718162871531244,1,0,0,0,0,0,1,0,0,1
0,2,34,80368.81,5000.0,6,0.0622131894201245,1,0,0,0,0,0,0,0,1,0
2,2,35,14055.23,3584.41,17,0.2550232191148775,0,0,0,1,1,0,0,0,0,1
1,4,49,53432.01,5000.0,8,0.0935768652536185,1,0,0,0,0,0,1,0,0,0
0,6,33,13461.82,2804.73,0,0.2083470139995929,0,0,1,0,0,0,1,0,0,0
0,5,24,7408.54,841.01,0,0.1135189929459785,0,0,0,1,0,1,0,0,0,1
3,0,57,11671.38,100.0,20,0.008567967112715,0,0,0,1,0,0,1,0,0,0
1,0,33,47064.0,5000.0,16,0.1062383137854836,1,0,0,0,0,1,0,0,0,0
0,4,53,12593.28,4560.6,3,0.362145525232505,0,0,1,0,0,0,1,0,0,0
0,0,53,64211.54,5000.0,0,0.077867623171785,0,1,0,0,0,1,0,0,0,0
0,4,56,57862.4,5000.0,4,0.0864119013383475,1,0,0,0,0,0,1,0,0,0
0,0,37,8174.85,371.78,4,0.0454785103090576,0,0,1,0,0,0,0,0,1,1
1,1,54,57863.37,100.0,16,0.0017282090552278,1,0,0,0,1,0,0,0,0,1
0,2,28,64281.29,5000.0,2,0.0777831309857036,0,1,0,0,1,0,0,0,0,0
1,6,18,13069.24,3011.89,11,0.2304563999130783,0,0,1,0,0,0,1,0,0,1
2,2,22,10957.6,5000.0,14,0.4563043002117252,0,0,1,0,1,0,0,0,0,1
1,1,47,20868.12,4400.07,8,0.2108512889517599,0,0,0,1,0,0,0,0,1,0
1,4,40,100649.51,5000.0,6,0.0496773407043909,1,0,0,0,0,1,0,0,0,0
2,6,32,12111.49,1887.11,12,0.1558115475469987,0,0,0,1,0,1,0,0,0,1
2,1,43,10995.42,2084.32,22,0.1895625633218194,0,0,1,0,0,0,0,0,1,1
1,0,50,84601.96,5000.0,13,0.0591002856198603,1,0,0,0,0,0,0,0,1,0
0,4,28,81187.32,5000.0,0,0.0615859717995371,0,1,0,0,0,0,0,0,1,0
1,4,31,38460.37,5000.0,16,0.1300039495199864,1,0,0,0,0,1,0,0,0,0
1,0,39,46579.4,5000.0,16,0.1073435896555129,0,1,0,0,0,1,0,0,0,1
1,0,42,78157.15,5000.0,12,0.0639736735538591,0,1,0,0,0,0,0,1,0,0
1,3,20,31795.0,5000.0,9,0.157257430413587,1,0,0,0,0,0,1,0,0,1
0,0,35,61223.36,5000.0,0,0.0816681737166989,0,1,0,0,0,1,0,0,0,0
1,1,55,11007.89,5000.0,12,0.4542196551746066,0,0,1,0,0,0,0,0,1,0
1,0,21,7824.68,2312.66,11,0.2955596906199358,0,0,0,1,0,0,1,0,0,0
0,4,37,14777.78,5000.0,0,0.3383458137825844,0,0,1,0,1,0,0,0,0,0
1,5,40,55470.24,5000.0,13,0.0901384237746222,0,1,0,0,0,0,0,0,1,0
1,4,21,76284.59,5000.0,6,0.0655440371377758,0,1,0,0,0,0,1,0,0,0
0,1,50,13114.82,1540.62,4,0.1174716847047843,0,0,0,1,0,0,0,0,1,0
0,2,35,26331.64,2279.38,3,0.0865643005904683,0,0,1,0,0,1,0,0,0,1
3,0,50,15431.74,1814.92,12,0.1176095501868227,0,0,0,1,0,0,0,0,1,1
1,2,46,8140.13,1327.46,3,0.1630760196704475,0,0,0,1,0,1,0,0,0,0
2,3,29,16992.07,5000.0,17,0.2942549083189982,0,0,1,0,0,0,0,0,1,0
0,6,36,15015.36,1801.67,0,0.1199884651450248,0,0,0,1,0,0,0,0,1,1
1,2,24,8138.23,4226.76,0,0.519370919720873,0,0,1,0,0,1,0,0,0,0
0,3,53,7438.41,2358.69,0,0.3170959922886746,0,0,0,1,0,1,0,0,0,0
0,6,46,5000.0,1691.76,0,0.338352,0,1,0,0,0,1,0,0,0,0
1,3,18,47884.03,5000.0,14,0.1044189471938765,1,0,0,0,0,0,0,0,1,1
0,3,50,24997.1,4961.0,0,0.1984630217105184,0,0,1,0,0,0,0,1,0,0
0,3,25,76543.21,5000.0,4,0.0653225805398022,0,1,0,0,0,0,0,0,1,0
1,0,58,16755.23,3446.38,6,0.2056898055114731,0,0,0,1,0,0,0,1,0,0
1,3,50,9588.86,3552.87,6,0.3705205832601581,0,0,1,0,0,1,0,0,0,0
0,3,26,103868.99,5000.0,1,0.0481375625198627,0,1,0,0,1,0,0,0,0,0
0,4,59,49706.31,5000.0,0,0.1005908505378894,0,1,0,0,0,1,0,0,0,1
2,0,22,19445.19,2596.22,18,0.133514766376672,1,0,0,0,0,0,0,0,1,1
1,0,49,39022.29,5000.0,7,0.1281318958984723,1,0,0,0,0,0,0,0,1,1
1,6,34,62977.03,5000.0,11,0.0793940266792511,0,1,0,0,0,1,0,0,0,0
3,2,31,8489.48,2738.15,21,0.3225344779656705,0,0,1,0,1,0,0,0,0,1
0,2,33,21078.27,100.0,1,0.0047442223673954,0,0,1,0,0,1,0,0,0,1
2,3,54,58961.93,5000.0,18,0.0848004805812835,1,0,0,0,1,0,0,0,0,0
1,1,54,9126.03,3156.96,11,0.3459291718304673,0,0,0,1,0,1,0,0,0,0
1,4,41,17048.05,5000.0,13,0.2932886752443828,0,0,1,0,0,1,0,0,0,0
1,5,28,12147.4,2322.21,17,0.1911693037193144,0,0,0,1,0,0,1,0,0,1
0,5,49,19763.65,3210.01,0,0.1624198971343856,0,0,1,0,0,1,0,0,0,0
0,2,23,39230.84,5000.0,3,0.1274507504809991,1,0,0,0,0,1,0,0,0,1
1,1,41,25542.51,3540.29,7,0.1386038412043296,0,0,1,0,0,0,0,1,0,0
0,2,55,23571.63,5000.0,3,0.2121193994645257,0,0,1,0,1,0,0,0,0,1
3,6,30,53775.06,5000.0,15,0.0929799055547311,0,1,0,0,0,1,0,0,0,1
1,2,51,53348.28,5000.0,7,0.0937237339235679,0,1,0,0,0,0,0,1,0,0
0,0,28,87311.52,5000.0,3,0.0572662118355057,0,1,0,0,0,0,0,1,0,0
1,6,41,13033.76,633.3,20,0.0485892021949153,0,0,0,1,0,0,0,0,1,1
0,2,21,11904.43,2061.19,2,0.1731447872766692,0,0,1,0,1,0,0,0,0,1
0,5,58,70908.84,5000.0,2,0.0705130700206067,0,1,0,0,1,0,0,0,0,0
0,4,28,12505.4,3998.74,0,0.3197610632206886,0,0,0,1,1,0,0,0,0,0
1,3,28,5000.0,1169.76,9,0.233952,0,0,0,1,0,0,0,0,1,1
1,5,42,15173.51,5000.0,20,0.3295216466064872,0,0,0,1,0,1,0,0,0,1
0,6,58,40175.3,5000.0,0,0.1244545778127356,1,0,0,0,0,0,0,0,1,1
0,5,42,84343.79,5000.0,1,0.0592811871508264,0,1,0,0,0,0,0,1,0,0
0,5,54,22765.81,3805.9,2,0.1671761294678291,0,0,1,0,1,0,0,0,0,0
1,4,52,83373.21,5000.0,13,0.0599713025323122,1,0,0,0,1,0,0,0,0,0
1,4,40,88047.98,5000.0,7,0.0567872198771624,0,1,0,0,0,0,1,0,0,0
1,4,56,56213.16,5000.0,13,0.0889471433379656,1,0,0,0,0,1,0,0,0,0
0,2,47,21672.29,100.0,6,0.0046141870563747,0,0,0,1,0,1,0,0,0,1
0,3,28,39708.41,2051.23,0,0.0516573189407483,1,0,0,0,0,1,0,0,0,0
1,3,57,69655.79,5000.0,13,0.0717815417785083,0,1,0,0,0,0,0,1,0,0
2,1,29,46008.84,5000.0,14,0.1086747677185514,1,0,0,0,1,0,0,0,0,0
2,5,51,9736.21,2086.18,8,0.2142702345163056,0,0,0,1,0,1,0,0,0,0
0,6,30,10570.07,4304.0,1,0.4071874642268216,0,0,0,1,0,1,0,0,0,0
1,3,35,10983.38,4415.93,15,0.4020556513568683,0,0,0,1,0,0,0,1,0,1
2,0,48,58532.62,5000.0,10,0.0854224533260257,0,1,0,0,0,0,0,0,1,0
3,1,46,44534.9,5000.0,16,0.1122714994307834,1,0,0,0,0,0,0,0,1,1
0,6,28,28746.59,4060.86,3,0.1412640594936651,0,1,0,0,0,0,0,0,1,1
1,5,26,7467.34,2349.07,12,0.3145792209809651,0,0,0,1,0,0,1,0,0,0
1,1,27,58552.21,5000.0,14,0.0853938732628537,1,0,0,0,0,0,0,1,0,0
1,6,38,22200.99,4733.92,6,0.2132301307284044,0,0,1,0,0,1,0,0,0,0
0,0,46,14738.74,100.0,1,0.0067848404951847,0,0,0,1,0,1,0,0,0,1
1,0,46,20796.52,5000.0,8,0.240424840309821,0,0,1,0,0,0,1,0,0,1
1,5,27,17046.0,4923.85,20,0.2888566232547225,0,0,0,1,0,0,1,0,0,1
0,1,38,5000.0,1082.77,4,0.216554,0,1,0,0,0,0,1,0,0,0
2,6,48,8178.89,4651.75,24,0.5687507718039978,0,0,0,1,1,0,0,0,0,1
0,6,37,44573.44,5000.0,3,0.1121744249490279,1,0,0,0,0,1,0,0,0,1
0,0,49,17525.04,4429.91,0,0.2527760279006495,0,0,1,0,1,0,0,0,0,1
1,2,23,29191.79,5000.0,14,0.171281034838905,1,0,0,0,0,0,0,0,1,1
2,6,24,49117.99,5000.0,8,0.1017956964444188,0,1,0,0,0,0,0,1,0,0
2,1,54,12849.63,4640.31,25,0.3611240168004838,0,0,0,1,0,1,0,0,0,1
2,4,23,7920.15,100.0,11,0.0126260234970297,0,0,0,1,0,0,0,0,1,1
1,0,28,45981.26,5000.0,7,0.108739951884746,1,0,0,0,0,0,0,0,1,0
1,6,33,13061.49,262.05,22,0.0200627952859895,0,0,0,1,0,0,0,1,0,0
2,2,31,9183.19,3106.45,14,0.3382756972250383,0,0,0,1,0,0,0,0,1,1
2,4,31,31840.7,5000.0,13,0.1570317235487913,1,0,0,0,0,1,0,0,0,1
4,1,22,5463.5,1521.39,15,0.2784643543516061,0,0,0,1,0,1,0,0,0,1
1,1,40,12402.86,4837.12,14,0.3900003708821997,0,0,0,1,1,0,0,0,0,1
2,6,18,29956.22,5000.0,15,0.1669102443499213,1,0,0,0,0,0,1,0,0,0
0,6,27,11103.55,1049.79,3,0.0945454381706751,0,0,1,0,0,0,1,0,0,1
1,1,41,94862.23,5000.0,4,0.0527080166679615,1,0,0,0,0,1,0,0,0,0
1,2,57,43315.29,5000.0,12,0.1154326797765869,1,0,0,0,0,0,1,0,0,1
1,4,46,24188.86,4705.65,9,0.1945378988509586,0,0,1,0,0,0,0,0,1,1
0,1,22,38561.18,5000.0,1,0.1296640818564162,1,0,0,0,0,0,0,0,1,0
1,2,19,7356.7,2150.75,9,0.2923525493767586,0,0,0,1,1,0,0,0,0,1
1,3,43,52192.99,5000.0,1,0.0957983054812533,0,1,0,0,0,0,0,0,1,0
2,6,21,34557.29,5000.0,16,0.1446872714845406,0,1,0,0,1,0,0,0,0,0
0,5,31,21686.0,5000.0,4,0.2305634971871253,0,0,0,1,0,0,1,0,0,1
0,2,55,28545.35,5000.0,2,0.1751598771778941,0,0,1,0,0,0,1,0,0,1
3,0,50,82036.63,5000.0,21,0.0609483836671496,1,0,0,0,0,1,0,0,0,0
1,1,44,15666.92,2780.57,12,0.1774803215947997,0,0,1,0,0,0,0,0,1,0
1,6,43,8238.46,2612.23,11,0.3170774635065291,0,0,0,1,1,0,0,0,0,0
1,6,53,6881.89,100.0,12,0.0145308919497405,0,0,1,0,0,0,0,1,0,0
1,0,34,22027.14,4111.54,15,0.1866579138281229,0,0,1,0,0,1,0,0,0,0
1,4,20,5175.22,2178.29,8,0.4209077102036241,0,0,0,1,0,0,1,0,0,1
0,6,57,18585.53,5000.0,2,0.2690264953434204,0,0,0,1,0,1,0,0,0,0
1,0,23,8571.77,3118.79,9,0.3638443402004486,0,0,0,1,0,0,0,1,0,0
1,5,31,33865.02,100.0,7,0.0029528994815299,0,1,0,0,0,0,0,0,1,1
1,2,19,45906.61,5000.0,4,0.1089167769085976,0,1,0,0,0,0,1,0,0,0
1,1,43,15606.63,5000.0,12,0.3203766604321368,0,0,1,0,0,0,0,1,0,1
